date,product_name,day_of_week,season_encoded,previous_sales,quantity_sold
2025-12-22,Milk Powder,0,0,2924,3071
2025-12-23,Milk Powder,1,0,3071,3337
2025-12-24,Milk Powder,2,0,3337,3613
2025-12-25,Milk Powder,3,0,3613,3474
2025-12-26,Milk Powder,4,0,3474,3284
2025-12-27,Milk Powder,5,0,3284,3068
2025-12-28,Milk Powder,6,0,3068,2921
2025-12-29,Milk Powder,0,0,2921,2695
2025-12-30,Milk Powder,1,0,2695,2457
2025-12-31,Milk Powder,2,0,2457,2510
2026-01-01,Milk Powder,3,0,2510,2612
2026-01-02,Milk Powder,4,0,2612,2533
2026-01-03,Milk Powder,5,0,2533,2385
2026-01-04,Milk Powder,6,0,2385,2398
2026-01-05,Milk Powder,0,0,2398,2288
2026-01-06,Milk Powder,1,0,2288,2095
2026-01-07,Milk Powder,2,0,2095,2217
2026-01-08,Milk Powder,3,0,2217,2406
2026-01-09,Milk Powder,4,0,2406,2436
2026-01-10,Milk Powder,5,0,2436,2394
2026-01-11,Milk Powder,6,0,2394,2260
2026-01-12,Milk Powder,0,0,2260,2114
2026-01-13,Milk Powder,1,0,2114,1971
2026-01-14,Milk Powder,2,0,1971,2167
2026-01-15,Milk Powder,3,0,2167,2367
2026-01-16,Milk Powder,4,0,2367,2205
2026-01-17,Milk Powder,5,0,2205,2372
2026-01-18,Milk Powder,6,0,2372,2337
2026-01-19,Milk Powder,0,0,2337,2259
2026-01-20,Milk Powder,1,0,2259,2209
2026-01-21,Milk Powder,2,0,2209,2065
2026-01-22,Milk Powder,3,0,2065,1917
2026-01-23,Milk Powder,4,0,1917,1776
2026-01-24,Milk Powder,5,0,1776,1868
2026-01-25,Milk Powder,6,0,1868,1968
2026-01-26,Milk Powder,0,0,1968,2106
2026-01-27,Milk Powder,1,0,2106,1959
2026-01-28,Milk Powder,2,0,1959,1922
2026-01-29,Milk Powder,3,0,1922,1758
2026-01-30,Milk Powder,4,0,1758,1883
2026-01-31,Milk Powder,5,0,1883,1793
2026-02-01,Milk Powder,6,0,1793,1675
2026-02-02,Milk Powder,0,0,1675,1662
2026-02-03,Milk Powder,1,0,1662,1556
2026-02-04,Milk Powder,2,0,1556,1573
2026-02-05,Milk Powder,3,0,1573,1676
2026-02-06,Milk Powder,4,0,1676,1667
2026-02-07,Milk Powder,5,0,1667,1654
2026-02-08,Milk Powder,6,0,1654,1834
2026-02-09,Milk Powder,0,0,1834,1916
2026-02-10,Milk Powder,1,0,1916,1969
2026-02-11,Milk Powder,2,0,1969,1817
2026-02-12,Milk Powder,3,0,1817,1926
2026-02-13,Milk Powder,4,0,1926,1944
2026-02-14,Milk Powder,5,0,1944,2000
2026-02-15,Milk Powder,6,0,2000,2200
2026-02-16,Milk Powder,0,0,2200,2030
2026-02-17,Milk Powder,1,0,2030,1889
2026-02-18,Milk Powder,2,0,1889,1790
2026-02-19,Milk Powder,3,0,1790,1949
2026-02-20,Milk Powder,4,0,1949,1771
2026-02-21,Milk Powder,5,0,1771,1808
2026-02-22,Milk Powder,6,0,1808,1986
2026-02-23,Milk Powder,0,0,1986,1959
2026-02-24,Milk Powder,1,0,1959,1964
2026-02-25,Milk Powder,2,0,1964,2084
2026-02-26,Milk Powder,3,0,2084,2058
2026-02-27,Milk Powder,4,0,2058,2049
2026-02-28,Milk Powder,5,0,2049,2118
2026-03-01,Milk Powder,6,1,2118,2047
2026-03-02,Milk Powder,0,1,2047,2122
2026-03-03,Milk Powder,1,1,2122,1930
2026-03-04,Milk Powder,2,1,1930,2119
2026-03-05,Milk Powder,3,1,2119,2037
2026-03-06,Milk Powder,4,1,2037,1839
2026-03-07,Milk Powder,5,1,1839,1777
2026-03-08,Milk Powder,6,1,1777,1941
2026-03-09,Milk Powder,0,1,1941,2041
2026-03-10,Milk Powder,1,1,2041,1928
2026-03-11,Milk Powder,2,1,1928,2074
2026-03-12,Milk Powder,3,1,2074,2064
2026-03-13,Milk Powder,4,1,2064,2032
2026-03-14,Milk Powder,5,1,2032,1989
2026-03-15,Milk Powder,6,1,1989,1870
2025-03-16,Baby Milk Formula,6,1,23,32
2025-03-17,Baby Milk Formula,0,1,32,33
2025-03-18,Baby Milk Formula,1,1,33,30
2025-03-19,Baby Milk Formula,2,1,30,31
2025-03-20,Baby Milk Formula,3,1,31,32
2025-03-21,Baby Milk Formula,4,1,32,33
2025-03-22,Baby Milk Formula,5,1,33,44
2025-03-23,Baby Milk Formula,6,1,44,66
2025-03-24,Baby Milk Formula,0,1,66,59
2025-03-25,Baby Milk Formula,1,1,59,55
2025-03-26,Baby Milk Formula,2,1,55,60
2025-03-27,Baby Milk Formula,3,1,60,56
2025-03-28,Baby Milk Formula,4,1,56,58
2025-03-29,Baby Milk Formula,5,1,58,83
2025-03-30,Baby Milk Formula,6,1,83,111
2025-03-31,Baby Milk Formula,0,1,111,109
2025-04-01,Baby Milk Formula,1,1,109,106
2025-04-02,Baby Milk Formula,2,1,106,99
2025-04-03,Baby Milk Formula,3,1,99,93
2025-04-04,Baby Milk Formula,4,1,93,100
2025-04-05,Baby Milk Formula,5,1,100,113
2025-04-06,Baby Milk Formula,6,1,113,131
2025-04-07,Baby Milk Formula,0,1,131,143
2025-04-08,Baby Milk Formula,1,1,143,131
2025-04-09,Baby Milk Formula,2,1,131,141
2025-04-10,Baby Milk Formula,3,1,141,152
2025-04-11,Baby Milk Formula,4,1,152,141
2025-04-12,Baby Milk Formula,5,1,141,179
2025-04-13,Baby Milk Formula,6,1,179,192
2025-04-14,Baby Milk Formula,0,1,192,176
2025-04-15,Baby Milk Formula,1,1,176,173
2025-04-16,Baby Milk Formula,2,1,173,157
2025-04-17,Baby Milk Formula,3,1,157,142
2025-04-18,Baby Milk Formula,4,1,142,141
2025-04-19,Baby Milk Formula,5,1,141,169
2025-04-20,Baby Milk Formula,6,1,169,175
2025-04-21,Baby Milk Formula,0,1,175,190
2025-04-22,Baby Milk Formula,1,1,190,171
2025-04-23,Baby Milk Formula,2,1,171,177
2025-04-24,Baby Milk Formula,3,1,177,182
2025-04-25,Baby Milk Formula,4,1,182,188
2025-04-26,Baby Milk Formula,5,1,188,201
2025-04-27,Baby Milk Formula,6,1,201,223
2025-04-28,Baby Milk Formula,0,1,223,204
2025-04-29,Baby Milk Formula,1,1,204,214
2025-04-30,Baby Milk Formula,2,1,214,215
2025-05-01,Baby Milk Formula,3,1,215,201
2025-05-02,Baby Milk Formula,4,1,201,199
2025-05-03,Baby Milk Formula,5,1,199,207
2025-05-04,Baby Milk Formula,6,1,207,231
2025-05-05,Baby Milk Formula,0,1,231,249
2025-05-06,Baby Milk Formula,1,1,249,226
2025-05-07,Baby Milk Formula,2,1,226,243
2025-05-08,Baby Milk Formula,3,1,243,231
2025-05-09,Baby Milk Formula,4,1,231,252
2025-05-10,Baby Milk Formula,5,1,252,251
2025-05-11,Baby Milk Formula,6,1,251,274
2025-05-12,Baby Milk Formula,0,1,274,256
2025-05-13,Baby Milk Formula,1,1,256,251
2025-05-14,Baby Milk Formula,2,1,251,268
2025-05-15,Baby Milk Formula,3,1,268,276
2025-05-16,Baby Milk Formula,4,1,276,292
2025-05-17,Baby Milk Formula,5,1,292,310
2025-05-18,Baby Milk Formula,6,1,310,307
2025-05-19,Baby Milk Formula,0,1,307,329
2025-05-20,Baby Milk Formula,1,1,329,297
2025-05-21,Baby Milk Formula,2,1,297,323
2025-05-22,Baby Milk Formula,3,1,323,296
2025-05-23,Baby Milk Formula,4,1,296,316
2025-05-24,Baby Milk Formula,5,1,316,324
2025-05-25,Baby Milk Formula,6,1,324,364
2025-05-26,Baby Milk Formula,0,1,364,398
2025-05-27,Baby Milk Formula,1,1,398,432
2025-05-28,Baby Milk Formula,2,1,432,460
2025-05-29,Baby Milk Formula,3,1,460,425
2025-05-30,Baby Milk Formula,4,1,425,420
2025-05-31,Baby Milk Formula,5,1,420,440
2025-06-01,Baby Milk Formula,6,2,440,490
2025-06-02,Baby Milk Formula,0,2,490,573
2025-06-03,Baby Milk Formula,1,2,573,654
2025-06-04,Baby Milk Formula,2,2,654,735
2025-06-05,Baby Milk Formula,3,2,735,800
2025-06-06,Baby Milk Formula,4,2,800,792
2025-06-07,Baby Milk Formula,5,2,792,891
2025-06-08,Baby Milk Formula,6,2,891,965
2025-06-09,Baby Milk Formula,0,2,965,919
2025-06-10,Baby Milk Formula,1,2,919,900
2025-06-11,Baby Milk Formula,2,2,900,952
2025-06-12,Baby Milk Formula,3,2,952,935
2025-06-13,Baby Milk Formula,4,2,935,965
2025-06-14,Baby Milk Formula,5,2,965,938
2025-06-15,Baby Milk Formula,6,2,938,1014
2025-06-16,Baby Milk Formula,0,2,1014,1104
2025-06-17,Baby Milk Formula,1,2,1104,1174
2025-06-18,Baby Milk Formula,2,2,1174,1303
2025-06-19,Baby Milk Formula,3,2,1303,1340
2025-06-20,Baby Milk Formula,4,2,1340,1387
2025-06-21,Baby Milk Formula,5,2,1387,1391
2025-06-22,Baby Milk Formula,6,2,1391,1464
2025-06-23,Baby Milk Formula,0,2,1464,1590
2025-06-24,Baby Milk Formula,1,2,1590,1521
2025-06-25,Baby Milk Formula,2,2,1521,1695
2025-06-26,Baby Milk Formula,3,2,1695,1814
2025-06-27,Baby Milk Formula,4,2,1814,1777
2025-06-28,Baby Milk Formula,5,2,1777,1786
2025-06-29,Baby Milk Formula,6,2,1786,1777
2025-06-30,Baby Milk Formula,0,2,1777,1888
2025-07-01,Baby Milk Formula,1,2,1888,1746
2025-07-02,Baby Milk Formula,2,2,1746,1914
2025-07-03,Baby Milk Formula,3,2,1914,2120
2025-07-04,Baby Milk Formula,4,2,2120,2063
2025-07-05,Baby Milk Formula,5,2,2063,2272
2025-07-06,Baby Milk Formula,6,2,2272,2503
2025-07-07,Baby Milk Formula,0,2,2503,2385
2025-07-08,Baby Milk Formula,1,2,2385,2247
2025-07-09,Baby Milk Formula,2,2,2247,2328
2025-07-10,Baby Milk Formula,3,2,2328,2512
2025-07-11,Baby Milk Formula,4,2,2512,2637
2025-07-12,Baby Milk Formula,5,2,2637,2780
2025-07-13,Baby Milk Formula,6,2,2780,2667
2025-07-14,Baby Milk Formula,0,2,2667,2607
2025-07-15,Baby Milk Formula,1,2,2607,2696
2025-07-16,Baby Milk Formula,2,2,2696,2739
2025-07-17,Baby Milk Formula,3,2,2739,2533
2025-07-18,Baby Milk Formula,4,2,2533,2778
2025-07-19,Baby Milk Formula,5,2,2778,2625
2025-07-20,Baby Milk Formula,6,2,2625,2613
2025-07-21,Baby Milk Formula,0,2,2613,2866
2025-07-22,Baby Milk Formula,1,2,2866,2833
2025-07-23,Baby Milk Formula,2,2,2833,2691
2025-07-24,Baby Milk Formula,3,2,2691,2565
2025-07-25,Baby Milk Formula,4,2,2565,2676
2025-07-26,Baby Milk Formula,5,2,2676,2960
2025-07-27,Baby Milk Formula,6,2,2960,2867
2025-07-28,Baby Milk Formula,0,2,2867,2710
2025-07-29,Baby Milk Formula,1,2,2710,2698
2025-07-30,Baby Milk Formula,2,2,2698,2718
2025-07-31,Baby Milk Formula,3,2,2718,2479
2025-08-01,Baby Milk Formula,4,2,2479,2711
2025-08-02,Baby Milk Formula,5,2,2711,2679
2025-08-03,Baby Milk Formula,6,2,2679,2662
2025-08-04,Baby Milk Formula,0,2,2662,2465
2025-08-05,Baby Milk Formula,1,2,2465,2384
2025-08-06,Baby Milk Formula,2,2,2384,2576
2025-08-07,Baby Milk Formula,3,2,2576,2358
2025-08-08,Baby Milk Formula,4,2,2358,2289
2025-08-09,Baby Milk Formula,5,2,2289,2323
2025-08-10,Baby Milk Formula,6,2,2323,2407
2025-08-11,Baby Milk Formula,0,2,2407,2572
2025-08-12,Baby Milk Formula,1,2,2572,2764
2025-08-13,Baby Milk Formula,2,2,2764,2665
2025-08-14,Baby Milk Formula,3,2,2665,2787
2025-08-15,Baby Milk Formula,4,2,2787,2635
2025-08-16,Baby Milk Formula,5,2,2635,2945
2025-08-17,Baby Milk Formula,6,2,2945,3006
2025-08-18,Baby Milk Formula,0,2,3006,2837
2025-08-19,Baby Milk Formula,1,2,2837,2961
2025-08-20,Baby Milk Formula,2,2,2961,3060
2025-08-21,Baby Milk Formula,3,2,3060,3345
2025-08-22,Baby Milk Formula,4,2,3345,3099
2025-08-23,Baby Milk Formula,5,2,3099,3403
2025-08-24,Baby Milk Formula,6,2,3403,3764
2025-08-25,Baby Milk Formula,0,2,3764,3960
2025-08-26,Baby Milk Formula,1,2,3960,3798
2025-08-27,Baby Milk Formula,2,2,3798,4064
2025-08-28,Baby Milk Formula,3,2,4064,4223
2025-08-29,Baby Milk Formula,4,2,4223,4470
2025-08-30,Baby Milk Formula,5,2,4470,4514
2025-08-31,Baby Milk Formula,6,2,4514,4571
2025-09-01,Baby Milk Formula,0,3,4571,4505
2025-09-02,Baby Milk Formula,1,3,4505,4794
2025-09-03,Baby Milk Formula,2,3,4794,4583
2025-09-04,Baby Milk Formula,3,3,4583,4748
2025-09-05,Baby Milk Formula,4,3,4748,4816
2025-09-06,Baby Milk Formula,5,3,4816,4887
2025-09-07,Baby Milk Formula,6,3,4887,4722
2025-09-08,Baby Milk Formula,0,3,4722,4307
2025-09-09,Baby Milk Formula,1,3,4307,4445
2025-09-10,Baby Milk Formula,2,3,4445,4152
2025-09-11,Baby Milk Formula,3,3,4152,4134
2025-09-12,Baby Milk Formula,4,3,4134,4246
2025-09-13,Baby Milk Formula,5,3,4246,4462
2025-09-14,Baby Milk Formula,6,3,4462,4540
2025-09-15,Baby Milk Formula,0,3,4540,4798
2025-09-16,Baby Milk Formula,1,3,4798,4451
2025-09-17,Baby Milk Formula,2,3,4451,4813
2025-09-18,Baby Milk Formula,3,3,4813,4466
2025-09-19,Baby Milk Formula,4,3,4466,4725
2025-09-20,Baby Milk Formula,5,3,4725,4431
2025-09-21,Baby Milk Formula,6,3,4431,4784
2025-09-22,Baby Milk Formula,0,3,4784,4387
2025-09-23,Baby Milk Formula,1,3,4387,4191
2025-09-24,Baby Milk Formula,2,3,4191,4013
2025-09-25,Baby Milk Formula,3,3,4013,4305
2025-09-26,Baby Milk Formula,4,3,4305,4135
2025-09-27,Baby Milk Formula,5,3,4135,3872
2025-09-28,Baby Milk Formula,6,3,3872,3852
2025-09-29,Baby Milk Formula,0,3,3852,3727
2025-09-30,Baby Milk Formula,1,3,3727,3997
2025-10-01,Baby Milk Formula,2,3,3997,4023
2025-10-02,Baby Milk Formula,3,3,4023,4297
2025-10-03,Baby Milk Formula,4,3,4297,4177
2025-10-04,Baby Milk Formula,5,3,4177,3879
2025-10-05,Baby Milk Formula,6,3,3879,4099
2025-10-06,Baby Milk Formula,0,3,4099,3730
2025-10-07,Baby Milk Formula,1,3,3730,4014
2025-10-08,Baby Milk Formula,2,3,4014,3613
2025-10-09,Baby Milk Formula,3,3,3613,3787
2025-10-10,Baby Milk Formula,4,3,3787,4113
2025-10-11,Baby Milk Formula,5,3,4113,3825
2025-10-12,Baby Milk Formula,6,3,3825,3533
2025-10-13,Baby Milk Formula,0,3,3533,3649
2025-10-14,Baby Milk Formula,1,3,3649,3617
2025-10-15,Baby Milk Formula,2,3,3617,3393
2025-10-16,Baby Milk Formula,3,3,3393,3495
2025-10-17,Baby Milk Formula,4,3,3495,3667
2025-10-18,Baby Milk Formula,5,3,3667,3871
2025-10-19,Baby Milk Formula,6,3,3871,4036
2025-10-20,Baby Milk Formula,0,3,4036,4129
2025-10-21,Baby Milk Formula,1,3,4129,3858
2025-10-22,Baby Milk Formula,2,3,3858,4131
2025-10-23,Baby Milk Formula,3,3,4131,4301
2025-10-24,Baby Milk Formula,4,3,4301,4729
2025-10-25,Baby Milk Formula,5,3,4729,4864
2025-10-26,Baby Milk Formula,6,3,4864,4970
2025-10-27,Baby Milk Formula,0,3,4970,4915
2025-10-28,Baby Milk Formula,1,3,4915,5167
2025-10-29,Baby Milk Formula,2,3,5167,5622
2025-10-30,Baby Milk Formula,3,3,5622,5565
2025-10-31,Baby Milk Formula,4,3,5565,5536
2025-11-01,Baby Milk Formula,5,3,5536,5217
2025-11-02,Baby Milk Formula,6,3,5217,5611
2025-11-03,Baby Milk Formula,0,3,5611,5209
2025-11-04,Baby Milk Formula,1,3,5209,5413
2025-11-05,Baby Milk Formula,2,3,5413,5587
2025-11-06,Baby Milk Formula,3,3,5587,5450
2025-11-07,Baby Milk Formula,4,3,5450,5432
2025-11-08,Baby Milk Formula,5,3,5432,5742
2025-11-09,Baby Milk Formula,6,3,5742,5617
2025-11-10,Baby Milk Formula,0,3,5617,5315
2025-11-11,Baby Milk Formula,1,3,5315,5211
2025-11-12,Baby Milk Formula,2,3,5211,5321
2025-11-13,Baby Milk Formula,3,3,5321,5163
2025-11-14,Baby Milk Formula,4,3,5163,4663
2025-11-15,Baby Milk Formula,5,3,4663,4317
2025-11-16,Baby Milk Formula,6,3,4317,4370
2025-11-17,Baby Milk Formula,0,3,4370,4038
2025-11-18,Baby Milk Formula,1,3,4038,4233
2025-11-19,Baby Milk Formula,2,3,4233,3816
2025-11-20,Baby Milk Formula,3,3,3816,3522
2025-11-21,Baby Milk Formula,4,3,3522,3204
2025-11-22,Baby Milk Formula,5,3,3204,3009
2025-11-23,Baby Milk Formula,6,3,3009,3210
2025-11-24,Baby Milk Formula,0,3,3210,3417
2025-11-25,Baby Milk Formula,1,3,3417,3615
2025-11-26,Baby Milk Formula,2,3,3615,3739
2025-11-27,Baby Milk Formula,3,3,3739,3459
2025-11-28,Baby Milk Formula,4,3,3459,3628
2025-11-29,Baby Milk Formula,5,3,3628,3841
2025-11-30,Baby Milk Formula,6,3,3841,4045
2025-12-01,Baby Milk Formula,0,0,4045,4326
2025-12-02,Baby Milk Formula,1,0,4326,4613
2025-12-03,Baby Milk Formula,2,0,4613,4161
2025-12-04,Baby Milk Formula,3,0,4161,4419
2025-12-05,Baby Milk Formula,4,0,4419,4093
2025-12-06,Baby Milk Formula,5,0,4093,3832
2025-12-07,Baby Milk Formula,6,0,3832,3604
2025-12-08,Baby Milk Formula,0,0,3604,3947
2025-12-09,Baby Milk Formula,1,0,3947,4074
2025-12-10,Baby Milk Formula,2,0,4074,4109
2025-12-11,Baby Milk Formula,3,0,4109,3703
2025-12-12,Baby Milk Formula,4,0,3703,4022
2025-12-13,Baby Milk Formula,5,0,4022,3651
2025-12-14,Baby Milk Formula,6,0,3651,3539
2025-12-15,Baby Milk Formula,0,0,3539,3522
2025-12-16,Baby Milk Formula,1,0,3522,3747
2025-12-17,Baby Milk Formula,2,0,3747,4095
2025-12-18,Baby Milk Formula,3,0,4095,3889
2025-12-19,Baby Milk Formula,4,0,3889,4055
2025-12-20,Baby Milk Formula,5,0,4055,3977
2025-12-21,Baby Milk Formula,6,0,3977,4093
2025-12-22,Baby Milk Formula,0,0,4093,3710
2025-12-23,Baby Milk Formula,1,0,3710,3725
2025-12-24,Baby Milk Formula,2,0,3725,3440
2025-12-25,Baby Milk Formula,3,0,3440,3592
2025-12-26,Baby Milk Formula,4,0,3592,3597
2025-12-27,Baby Milk Formula,5,0,3597,3442
2025-12-28,Baby Milk Formula,6,0,3442,3361
2025-12-29,Baby Milk Formula,0,0,3361,3448
2025-12-30,Baby Milk Formula,1,0,3448,3190
2025-12-31,Baby Milk Formula,2,0,3190,3022
2026-01-01,Baby Milk Formula,3,0,3022,2975
2026-01-02,Baby Milk Formula,4,0,2975,2912
2026-01-03,Baby Milk Formula,5,0,2912,2736
2026-01-04,Baby Milk Formula,6,0,2736,2672
2026-01-05,Baby Milk Formula,0,0,2672,2887
2026-01-06,Baby Milk Formula,1,0,2887,2930
2026-01-07,Baby Milk Formula,2,0,2930,2994
2026-01-08,Baby Milk Formula,3,0,2994,2808
2026-01-09,Baby Milk Formula,4,0,2808,2557
2026-01-10,Baby Milk Formula,5,0,2557,2532
2026-01-11,Baby Milk Formula,6,0,2532,2536
2026-01-12,Baby Milk Formula,0,0,2536,2461
2026-01-13,Baby Milk Formula,1,0,2461,2609
2026-01-14,Baby Milk Formula,2,0,2609,2576
2026-01-15,Baby Milk Formula,3,0,2576,2696
2026-01-16,Baby Milk Formula,4,0,2696,2469
2026-01-17,Baby Milk Formula,5,0,2469,2298
2026-01-18,Baby Milk Formula,6,0,2298,2479
2026-01-19,Baby Milk Formula,0,0,2479,2458
2026-01-20,Baby Milk Formula,1,0,2458,2420
2026-01-21,Baby Milk Formula,2,0,2420,2371
2026-01-22,Baby Milk Formula,3,0,2371,2137
2026-01-23,Baby Milk Formula,4,0,2137,2184
2026-01-24,Baby Milk Formula,5,0,2184,2368
2026-01-25,Baby Milk Formula,6,0,2368,2561
2026-01-26,Baby Milk Formula,0,0,2561,2329
2026-01-27,Baby Milk Formula,1,0,2329,2464
2026-01-28,Baby Milk Formula,2,0,2464,2459
2026-01-29,Baby Milk Formula,3,0,2459,2545
2026-01-30,Baby Milk Formula,4,0,2545,2723
2026-01-31,Baby Milk Formula,5,0,2723,2796
2026-02-01,Baby Milk Formula,6,0,2796,2733
2026-02-02,Baby Milk Formula,0,0,2733,2509
2026-02-03,Baby Milk Formula,1,0,2509,2513
2026-02-04,Baby Milk Formula,2,0,2513,2276
2026-02-05,Baby Milk Formula,3,0,2276,2229
2026-02-06,Baby Milk Formula,4,0,2229,2424
2026-02-07,Baby Milk Formula,5,0,2424,2238
2026-02-08,Baby Milk Formula,6,0,2238,2072
2026-02-09,Baby Milk Formula,0,0,2072,1988
2026-02-10,Baby Milk Formula,1,0,1988,1892
2026-02-11,Baby Milk Formula,2,0,1892,1854
2026-02-12,Baby Milk Formula,3,0,1854,1907
2026-02-13,Baby Milk Formula,4,0,1907,2037
2026-02-14,Baby Milk Formula,5,0,2037,2111
2026-02-15,Baby Milk Formula,6,0,2111,2290
2026-02-16,Baby Milk Formula,0,0,2290,2464
2026-02-17,Baby Milk Formula,1,0,2464,2412
2026-02-18,Baby Milk Formula,2,0,2412,2418
2026-02-19,Baby Milk Formula,3,0,2418,2240
2026-02-20,Baby Milk Formula,4,0,2240,2439
2026-02-21,Baby Milk Formula,5,0,2439,2453
2026-02-22,Baby Milk Formula,6,0,2453,2478
2026-02-23,Baby Milk Formula,0,0,2478,2487
2026-02-24,Baby Milk Formula,1,0,2487,2723
2026-02-25,Baby Milk Formula,2,0,2723,2501
2026-02-26,Baby Milk Formula,3,0,2501,2716
2026-02-27,Baby Milk Formula,4,0,2716,2972
2026-02-28,Baby Milk Formula,5,0,2972,2787
2026-03-01,Baby Milk Formula,6,1,2787,2604
2026-03-02,Baby Milk Formula,0,1,2604,2636
2026-03-03,Baby Milk Formula,1,1,2636,2764
2026-03-04,Baby Milk Formula,2,1,2764,2696
2026-03-05,Baby Milk Formula,3,1,2696,2561
2026-03-06,Baby Milk Formula,4,1,2561,2703
2026-03-07,Baby Milk Formula,5,1,2703,2606
2026-03-08,Baby Milk Formula,6,1,2606,2749
2026-03-09,Baby Milk Formula,0,1,2749,2723
2026-03-10,Baby Milk Formula,1,1,2723,2728
2026-03-11,Baby Milk Formula,2,1,2728,2552
2026-03-12,Baby Milk Formula,3,1,2552,2303
2026-03-13,Baby Milk Formula,4,1,2303,2459
2026-03-14,Baby Milk Formula,5,1,2459,2246
2026-03-15,Baby Milk Formula,6,1,2246,2147
2025-03-16,Whey Protein Dairy,6,1,29,44
2025-03-17,Whey Protein Dairy,0,1,44,46
2025-03-18,Whey Protein Dairy,1,1,46,49
2025-03-19,Whey Protein Dairy,2,1,49,46
2025-03-20,Whey Protein Dairy,3,1,46,44
2025-03-21,Whey Protein Dairy,4,1,44,41
2025-03-22,Whey Protein Dairy,5,1,41,69
2025-03-23,Whey Protein Dairy,6,1,69,80
2025-03-24,Whey Protein Dairy,0,1,80,85
2025-03-25,Whey Protein Dairy,1,1,85,87
2025-03-26,Whey Protein Dairy,2,1,87,88
2025-03-27,Whey Protein Dairy,3,1,88,84
2025-03-28,Whey Protein Dairy,4,1,84,83
2025-03-29,Whey Protein Dairy,5,1,83,89
2025-03-30,Whey Protein Dairy,6,1,89,107
2025-03-31,Whey Protein Dairy,0,1,107,116
2025-04-01,Whey Protein Dairy,1,1,116,124
2025-04-02,Whey Protein Dairy,2,1,124,121
2025-04-03,Whey Protein Dairy,3,1,121,109
2025-04-04,Whey Protein Dairy,4,1,109,105
2025-04-05,Whey Protein Dairy,5,1,105,126
2025-04-06,Whey Protein Dairy,6,1,126,136
2025-04-07,Whey Protein Dairy,0,1,136,122
2025-04-08,Whey Protein Dairy,1,1,122,128
2025-04-09,Whey Protein Dairy,2,1,128,129
2025-04-10,Whey Protein Dairy,3,1,129,131
2025-04-11,Whey Protein Dairy,4,1,131,138
2025-04-12,Whey Protein Dairy,5,1,138,154
2025-04-13,Whey Protein Dairy,6,1,154,183
2025-04-14,Whey Protein Dairy,0,1,183,188
2025-04-15,Whey Protein Dairy,1,1,188,199
2025-04-16,Whey Protein Dairy,2,1,199,192
2025-04-17,Whey Protein Dairy,3,1,192,179
2025-04-18,Whey Protein Dairy,4,1,179,162
2025-04-19,Whey Protein Dairy,5,1,162,175
2025-04-20,Whey Protein Dairy,6,1,175,211
2025-04-21,Whey Protein Dairy,0,1,211,214
2025-04-22,Whey Protein Dairy,1,1,214,194
2025-04-23,Whey Protein Dairy,2,1,194,206
2025-04-24,Whey Protein Dairy,3,1,206,213
2025-04-25,Whey Protein Dairy,4,1,213,194
2025-04-26,Whey Protein Dairy,5,1,194,224
2025-04-27,Whey Protein Dairy,6,1,224,237
2025-04-28,Whey Protein Dairy,0,1,237,249
2025-04-29,Whey Protein Dairy,1,1,249,237
2025-04-30,Whey Protein Dairy,2,1,237,243
2025-05-01,Whey Protein Dairy,3,1,243,251
2025-05-02,Whey Protein Dairy,4,1,251,261
2025-05-03,Whey Protein Dairy,5,1,261,269
2025-05-04,Whey Protein Dairy,6,1,269,276
2025-05-05,Whey Protein Dairy,0,1,276,272
2025-05-06,Whey Protein Dairy,1,1,272,293
2025-05-07,Whey Protein Dairy,2,1,293,312
2025-05-08,Whey Protein Dairy,3,1,312,312
2025-05-09,Whey Protein Dairy,4,1,312,320
2025-05-10,Whey Protein Dairy,5,1,320,349
2025-05-11,Whey Protein Dairy,6,1,349,370
2025-05-12,Whey Protein Dairy,0,1,370,364
2025-05-13,Whey Protein Dairy,1,1,364,379
2025-05-14,Whey Protein Dairy,2,1,379,343
2025-05-15,Whey Protein Dairy,3,1,343,334
2025-05-16,Whey Protein Dairy,4,1,334,311
2025-05-17,Whey Protein Dairy,5,1,311,305
2025-05-18,Whey Protein Dairy,6,1,305,352
2025-05-19,Whey Protein Dairy,0,1,352,359
2025-05-20,Whey Protein Dairy,1,1,359,380
2025-05-21,Whey Protein Dairy,2,1,380,406
2025-05-22,Whey Protein Dairy,3,1,406,406
2025-05-23,Whey Protein Dairy,4,1,406,388
2025-05-24,Whey Protein Dairy,5,1,388,428
2025-05-25,Whey Protein Dairy,6,1,428,474
2025-05-26,Whey Protein Dairy,0,1,474,496
2025-05-27,Whey Protein Dairy,1,1,496,506
2025-05-28,Whey Protein Dairy,2,1,506,493
2025-05-29,Whey Protein Dairy,3,1,493,523
2025-05-30,Whey Protein Dairy,4,1,523,544
2025-05-31,Whey Protein Dairy,5,1,544,598
2025-06-01,Whey Protein Dairy,6,2,598,591
2025-06-02,Whey Protein Dairy,0,2,591,611
2025-06-03,Whey Protein Dairy,1,2,611,638
2025-06-04,Whey Protein Dairy,2,2,638,664
2025-06-05,Whey Protein Dairy,3,2,664,758
2025-06-06,Whey Protein Dairy,4,2,758,759
2025-06-07,Whey Protein Dairy,5,2,759,865
2025-06-08,Whey Protein Dairy,6,2,865,859
2025-06-09,Whey Protein Dairy,0,2,859,919
2025-06-10,Whey Protein Dairy,1,2,919,904
